timestamp,open,high,low,close,volume,MA_7,MA_25,MA_99,EMA_7,EMA_30,MACD,Signal_Line,RSI_6,RSI_14,trend
4/20/2019,5258.68,5333.42,5230.1,5291.73,19168.90827,5191.662857,4863.1856,4015.94798,5207.823563,4809.977891,256.4222997,271.2941057,71.49786938,60.14340908,1
4/21/2019,5292.91,5314.35,5165,5256.14,25549.57094,5209.497143,4911.9092,4032.847071,5219.902672,4838.762543,247.3281417,266.5009129,88.22965241,53.79656731,1
4/22/2019,5257.41,5400,5208.35,5357.14,29563.85231,5256.952857,4965.0824,4051.840303,5254.212004,4872.20625,245.441515,262.2890333,86.02120974,55.15936358,1
4/23/2019,5357.14,5600,5332.41,5493.31,41262.10392,5302.608571,5020.6848,4070.701111,5313.986503,4912.277459,252.0288984,260.2370063,90.1595377,64.1334508,1
4/24/2019,5490.91,5582.2,5333.35,5415,48224.15241,5332.92,5073.006,4089.508586,5339.239877,4944.711172,248.070878,257.8037807,70.36632324,54.70434254,1
4/25/2019,5415,5491.84,5102,5219.9,49636.08995,5327.414286,5117.644,4105.953636,5309.404908,4962.46529,226.5793136,251.5588873,46.6523946,59.74817339,1
4/26/2019,5220.47,5510,5161.62,5314.1,48912.29451,5335.331429,5164.4256,4123.10404,5310.578681,4985.1514,214.6736228,244.1818344,51.74664647,62.0689968,1
4/27/2019,5315,5342.5,5257.67,5295.69,15422.89694,5335.897143,5181.9616,4140.28404,5306.856511,5005.186148,201.4307753,235.6316226,53.17318956,61.20179966,1
4/28/2019,5295.69,5340,5259.48,5307.52,14371.43387,5343.237143,5196.9584,4156.872121,5307.022383,5024.691558,189.7035213,226.4460023,45.35410659,58.44175753,1
4/29/2019,5309.81,5332,5178.8,5238.14,19918.13508,5326.237143,5210.5376,4174.032323,5289.801787,5038.462425,172.8190514,215.7206121,22.69332021,60.58782046,1
4/30/2019,5238.14,5339.98,5192.15,5320.81,22238.06823,5301.594286,5223.172,4192.152626,5297.55384,5056.678398,164.2157881,205.4196473,40.01357111,57.81836351,1
5/1/2019,5321.94,5402,5316.2,5383.2,17217.47322,5297.051429,5236.7444,4210.458384,5318.96538,5077.744308,160.5809147,196.4519008,74.0940746,59.26013389,1
5/2/2019,5383.2,5538,5370,5492.87,22795.78784,5336.047143,5249.6484,4230.054848,5362.441535,5104.526611,164.6517014,190.0918609,75.22505997,61.40212644,1
5/3/2019,5494.81,5844,5477.57,5772.69,46297.17285,5401.56,5271.08,4252.308081,5465.003651,5147.633926,188.286515,189.7307917,88.7326231,69.65486123,1
5/4/2019,5770.62,5900,5587.45,5829.45,39682.40899,5477.811429,5298.258,4275.178384,5556.115239,5191.62206,209.185967,193.6218268,89.49885726,70.19529783,1
5/5/2019,5829.83,5839.9,5696,5775.62,23822.54378,5544.682857,5316.9528,4297.505354,5610.991429,5229.299346,218.8821648,198.6738944,91.65607465,69.24655809,1
5/6/2019,5773.18,5805,5619.14,5747.79,25256.59633,5617.49,5346.1696,4319.696768,5645.191072,5262.750356,221.7644604,203.2920076,86.16635609,65.30316444,1
5/7/2019,5749.92,6028.41,5747.74,5846.34,39905.06442,5692.565714,5378.1028,4344.062323,5695.478304,5300.401301,229.3569773,208.5050015,86.96485011,64.24944501,1
5/8/2019,5846.34,6014.72,5772.2,5987.29,23074.18691,5778.864286,5415.7856,4370.085051,5768.431228,5344.716701,243.9356504,215.5911313,87.58475994,71.98764398,1
5/9/2019,5986.66,6224.55,5983.71,6209.18,27453.01144,5881.194286,5458.9008,4397.872929,5878.618421,5400.488527,270.278421,226.5285893,86.3856888,87.2419401,1
5/10/2019,6209.95,6468.92,6172,6373.33,36623.61079,5967,5512.836,4427.562121,6002.296316,5463.252493,300.9318348,241.4092384,88.4530543,87.88024003,1
5/11/2019,6375.16,7343.99,6372.85,7076.22,74022.42439,6145.11,5588.936,4464.068687,6270.777237,5567.314912,377.5896167,268.645314,97.94803356,92.74756195,1
5/12/2019,7076.24,7521.78,6750,6967.31,86948.97534,6315.351429,5659.5156,4499.043838,6444.910428,5657.637176,424.6581397,299.8478792,92.4228088,88.07399217,1
5/13/2019,6968.24,8100,6870,7790.71,85804.73533,6607.197143,5760.8064,4542.807475,6781.360321,5795.254778,522.3801091,344.3543252,94.96297735,93.50412958,1
5/14/2019,7795.62,8366,7599.56,7947.56,76583.7226,6907.371429,5868.3616,4588.103838,7072.910241,5934.113179,605.5021066,396.5838815,94.99974749,93.66432948,1
5/15/2019,7945.26,8249,7850,8169.87,37884.32721,7219.168571,5983.4872,4635.561212,7347.15018,6078.355555,681.460001,453.5591054,95.0007115,93.98417203,1
5/16/2019,8169.08,8320,7705,7866.59,69630.514,7455.941429,6087.9052,4680.62404,7477.010135,6193.725519,709.0119694,504.6496782,82.21509812,85.30829233,1
5/17/2019,7868.67,7925,6913,7355.26,88752.00816,7596.217143,6167.83,4720.592323,7446.572601,6268.663227,681.7285035,540.0654432,56.56231186,72.02339038,1
5/18/2019,7355.28,7458,7156.61,7257.45,37054.94478,7622.107143,6238.3956,4756.939899,7399.291951,6332.455922,644.7810757,561.0085697,56.85916652,69.64787918,1
5/19/2019,7257.32,8275.09,7243.08,8148.48,65577.44206,7790.845714,6347.7348,4802.225758,7586.588963,6449.618766,679.5650445,584.7198647,58.1959214,76.53505339,1
5/20/2019,8147.94,8156.03,7553,7938.15,65859.20856,7811.908571,6456.4648,4845.236768,7674.479222,6545.653039,682.2946492,604.2348216,49.78958808,73.5336336,1
5/21/2019,7937.16,8042.32,7771,7904.87,52301.75225,7805.81,6560.0956,4888.406667,7732.076917,6633.344456,674.002976,618.1884525,43.52730257,72.43184458,1
5/22/2019,7904.48,8016,7465,7628.43,49136.99459,7728.461429,6653.4052,4928.780101,7706.165188,6697.543523,637.7735115,622.1054643,44.10559246,67.3706048,1
5/23/2019,7627.8,7940.98,7461,7851.51,49648.1847,7726.307143,6755.1648,4971.629697,7742.501391,6771.992974,619.9160847,621.6675884,64.32617193,67.37882241,1
5/24/2019,7849.95,8130,7766,7964.87,46664.78533,7813.394286,6864.234,5015.814646,7798.093543,6848.952782,607.9036155,618.9147938,70.24068394,67.02436728,1
5/25/2019,7964.52,8091.8,7908.34,8025.41,28414.32882,7923.102857,6972.418,5060.490808,7854.922657,6924.853247,596.393862,614.4106074,43.28975061,61.77085529,1
5/26/2019,8023,8740,7833.42,8614.43,49652.14457,7989.667143,7101.6672,5110.955657,8044.799493,7033.858199,627.567088,617.0419035,76.09668756,68.25241686,1
5/27/2019,8612.54,8908.32,8589,8756.32,51886.76879,8106.548571,7232.2052,5162.357071,8222.67962,7144.984767,656.1576544,624.8650537,80.31516809,62.60406469,1
5/28/2019,8752.52,8798.49,8510.63,8715.64,31470.55153,8222.372857,7349.9232,5211.01404,8345.919715,7246.317363,667.8349624,633.4590355,96.51882215,60.339276,1
5/29/2019,8716.87,8750,8406.6,8645.68,33880.86592,8367.694286,7462.5724,5258.871515,8420.859786,7336.598823,663.792341,639.5256966,89.10433798,56.67891624,1
5/30/2019,8646.5,9074.26,8005,8269.54,70379.99852,8427.412857,7562.3292,5302.303838,8383.02984,7396.788576,623.0549898,636.2315552,61.91765175,55.54280872,1
5/31/2019,8267.1,8594,8108.5,8555,44727.49162,8511.717143,7674.6176,5348.947172,8426.02238,7471.511894,606.8096578,630.3471757,67.61600639,67.59655267,1
6/1/2019,8555,8626,8442.36,8544.07,31868.23416,8585.811429,7782.5268,5395.230707,8455.534285,7540.709191,586.294715,621.5366836,46.19700344,69.3643254,1
6/2/2019,8545.1,8814.78,8524,8725.98,27835.13327,8601.747143,7892.0744,5441.778384,8523.145714,7617.178276,578.0516719,612.8396812,48.42810959,61.05043207,1
6/3/2019,8726,8800.95,8080.8,8115.82,45692.9651,8510.247143,7968.34,5485.942626,8421.314285,7649.34871,516.3322316,593.5381913,30.45628714,52.9485371,1
6/4/2019,8115.66,8115.66,7481.02,7687.03,74143.94894,8363.302857,8020.888,5524.923535,8237.743214,7651.779761,427.8869466,560.4079424,24.68429642,46.80432818,1
6/5/2019,7687.04,7896.7,7572.78,7776.5,48679.65646,8239.134286,8048.8992,5564.99697,8122.43241,7659.826228,360.8532112,520.4969961,34.65694085,52.29823151,1
6/6/2019,7778.08,7868.13,7444.58,7786.7,36624.11875,8170.157143,8081.6748,5605.084141,8038.499308,7668.011632,305.0352907,477.4046551,21.14821324,48.92288874,1
6/7/2019,7787.57,8100,7737.49,7980.53,33942.22566,8088.09,8089.2676,5647.173434,8024.006981,7688.174108,273.2893383,436.5815917,31.39345994,50.25348173,1
6/8/2019,7978.94,8044.65,7751,7893.62,22657.32963,7995.168571,8087.11,5688.290808,7991.410236,7701.428681,238.3697535,396.9392241,20.6783339,47.88482835,1
6/9/2019,7895.28,7935,7506.66,7628.13,31568.46516,7838.332857,8065.4404,5726.757475,7900.590177,7696.699734,187.1159505,354.9745694,27.31020108,32.33589558,1
6/10/2019,7627.57,8020,7511,7982.75,36756.07847,7819.322857,8070.0868,5768.929192,7921.130133,7715.15459,173.1162365,318.6029028,64.77831528,37.12669119,1
6/11/2019,7981,8010,7692.23,7884.9,30334.99943,7847.59,8091.2724,5811.046364,7912.072599,7726.105907,152.369267,285.3561756,55.37218753,36.43344264,1
6/12/2019,7884.9,8200,7788.99,8127.64,41597.08262,7897.752857,8126.08,5854.176768,7965.96445,7752.011332,153.7419916,259.0333388,63.73163423,41.99196166,1
6/13/2019,8127.64,8309.82,8010.03,8218.54,30467.76434,7959.444286,8128.8824,5898.183838,8029.108337,7782.109956,160.3167246,239.290016,60.45269695,49.13537633,1
6/14/2019,8216.44,8684.41,8144.32,8650,39835.24626,8055.082857,8157.3564,5946.429899,8184.331253,7838.102862,198.059359,231.0438846,75.50065405,51.53460452,1
6/15/2019,8650.88,8864.99,8567.63,8808.7,31791.63604,8185.808571,8193.5096,5996.367374,8340.42344,7900.722032,238.0325414,232.4416159,92.89020323,54.07998076,1
6/16/2019,8810.77,9333,8760,8953.33,63289.25122,8375.122857,8246.5056,6046.976364,8493.65008,7968.632224,278.1753762,241.588368,91.61007648,53.54597208,1
6/17/2019,8953,9444,8950,9313.96,47895.48537,8565.295714,8305.0036,6101.492929,8698.72756,8055.427564,335.2244304,260.3155805,100,70.26472996,1
6/18/2019,9312.13,9336.36,8950,9081.55,51554.5694,8736.245714,8349.6708,6154.118586,8794.43317,8121.629012,357.5609325,279.7646509,83.61844748,75.26450809,1
6/19/2019,9081.97,9304,8960,9255.49,32147.7065,8897.367143,8398.874,6208.388889,8909.697377,8194.781333,384.861828,300.7840863,84.52426137,75.99909996,1
6/20/2019,9253.76,9590,9175.2,9517.12,34556.05398,9082.878571,8434.9816,6265.470909,9061.553033,8280.093505,422.7362979,325.1745286,82.55101581,77.94840652,1
6/21/2019,9518.06,10174.99,9518.06,10159.86,50484.41589,9298.572857,8491.1232,6328.932929,9336.129775,8401.368763,498.8652268,359.9126683,87.20195156,80.74111689,1
6/22/2019,10159.86,11160,9921.72,10729.5,104169.448,9572.972857,8571.6776,6397.677778,9684.472331,8551.570778,598.2666927,407.5834732,89.62913712,85.20750463,1
6/23/2019,10729,11392.64,10555.18,10906.07,57445.32395,9851.935714,8662.0932,6467.375657,9989.871748,8703.473954,683.4128362,462.7493458,88.70112255,91.61448891,1
6/24/2019,10905.95,11143.63,10620.8,11056.59,43101.04529,10100.88286,8773.5752,6538.844848,10256.55131,8855.287892,754.3418907,521.0678547,100,91.15618205,1
6/25/2019,11056.59,11850,11026,11820.86,61276.68665,10492.21286,8904.2096,6617.966566,10647.62848,9046.615125,862.2840058,589.311085,100,94.71889074,1
6/26/2019,11821.28,13970,11741,13093.8,155930.1474,11040.54286,9086.1988,6709.666263,11259.17136,9307.723827,1038.572512,679.1633703,100,95.72066183,1
6/27/2019,13098.38,13478.04,10525.1,11329.99,173894.8209,11299.52429,9190.3592,6783.271818,11276.87602,9438.192612,1024.151911,748.1610785,62.45415358,71.89962119,0
6/28/2019,11329.99,12480,10982.88,12400.63,95795.20396,11619.63429,9361.7516,6868.322222,11557.81452,9629.317605,1086.589652,815.8467932,66.07242126,74.21926962,0
6/29/2019,12407.06,12441.54,11475.02,11903.13,69642.07416,11787.29571,9530.3956,6948.283838,11644.14339,9776.015179,1083.438713,869.3651771,59.03186417,69.14426983,0
6/30/2019,11903.13,12180,10766.03,10854.1,84512.53044,11779.87143,9653.4996,7017.456465,11446.63254,9845.569038,984.939843,892.4801103,48.42253034,60.57596756,0
7/1/2019,10854.1,11282.28,10030,10624.93,90962.26827,11718.20571,9767.0288,7084.453939,11241.20691,9895.850391,878.2626108,889.6366104,39.83586857,57.40258684,0
7/2/2019,10624.9,10938.75,9727,10842.85,109561.0387,11578.49,9881.5216,7154.218889,11141.61768,9956.94714,802.0588236,872.121053,26.68892539,59.96174347,0
7/3/2019,10844.98,11991.89,10841.04,11940,96815.90029,11413.66143,10043.3768,7234.940606,11341.21326,10084.88603,820.7366675,861.8441759,57.32936673,63.74764045,0
7/4/2019,11940,12000,11055,11145.67,66512.22189,11387.33,10184.0784,7306.734747,11292.32744,10153.32371,762.6518254,842.0057058,33.84906437,57.90847718,0
7/5/2019,11145.67,11406.83,10796.44,10970.73,63534.35058,11183.05857,10303.5976,7376.865253,11211.92808,10206.0596,694.4972417,812.504013,36.91383114,54.12512477,0
7/6/2019,10982.41,11665,10964.51,11256.49,51469.49633,11090.68143,10438.4612,7449.120202,11223.06856,10273.8293,655.9809468,781.1993998,57.18740957,52.76068542,0
7/7/2019,11256.45,11538,11094.37,11406.24,38884.7956,11169.55857,10569.6052,7522.850202,11268.86142,10346.88806,630.2746652,751.0144528,64.36310826,52.62756981,0
7/8/2019,11410,12338.03,11220,12238.6,52182.36722,11400.08286,10730.4076,7605.018384,11511.29607,10468.93399,669.350887,734.6817397,70.93024302,55.79441094,0
7/9/2019,12238.6,12794.73,12068,12543.41,78442.13034,11643.02,10886.144,7689.855253,11769.32455,10602.77115,716.6535579,731.0761033,61.86903755,53.70914702,0
7/10/2019,12548.51,13147.08,11569,12108.37,109246.045,11667.07286,11018.1308,7763.098485,11854.08591,10699.90656,710.8430173,727.0294861,72.05336608,44.46525076,0
7/11/2019,12108.11,12111.73,11000,11342.89,87506.46106,11695.24714,11113.7132,7827.848889,11726.28693,10741.38936,637.1258927,709.0487674,56.70993798,50.08160549,0
7/12/2019,11342.88,11885,11073,11757.22,56321.85828,11807.60286,11211.4436,7897.127273,11734.0202,10806.92682,605.1615826,688.2713305,58.6280098,45.56120189,0
7/13/2019,11757.22,11799.98,10830,11355.76,54245.59455,11821.78429,11302.412,7961.276869,11639.45515,10842.33542,541.1965923,658.8563828,49.19961439,46.17305667,0
7/14/2019,11355.78,11452,10103,10174.18,72517.57924,11645.77571,11339.1596,8013.09798,11273.13636,10799.22861,390.6569949,605.2165052,20.53101893,45.33283544,0
7/15/2019,10174.18,11100,9860,10838.72,81922.42633,11445.79286,11392.0236,8070.355051,11164.53227,10801.77645,321.2726721,548.4277386,27.9324156,51.38474891,0
7/16/2019,10833.78,11028,9350.01,9439.59,97219.44341,11002.39,11363.2128,8112.806465,10733.2967,10713.89345,151.6389985,469.0699906,22.35295824,42.11710143,0
7/17/2019,9430.17,9957,9060,9667.92,84942.67272,10653.75429,11320.7496,8158.44202,10466.95253,10646.41129,35.22140239,382.300273,30.47533787,35.85579394,0
7/18/2019,9668.86,10788,9252,10627.16,80283.31025,10551.50714,11309.5932,8212.168384,10507.0044,10645.16927,20.13022136,309.8662626,38.31201337,46.83710007,0
7/19/2019,10628.64,10769.71,10121.84,10504.29,56546.93213,10372.51714,11287.5012,8267.591818,10506.3258,10636.08029,-1.724353202,247.5481395,40.65487336,47.13653575,0
7/20/2019,10505.78,11068.99,10350,10740.23,47331.89985,10284.58429,11244.276,8325.08899,10564.80185,10642.79962,-0.005807876,198.03735,57.83991911,46.81118636,0
7/21/2019,10740.27,10817.9,10288,10589.45,38834.28794,10343.90857,11144.102,8381.091313,10570.96389,10639.35771,-10.68733723,156.2924126,45.97469875,44.95552682,0
7/22/2019,10590.15,10683.16,10100,10340.31,40467.95484,10272.70714,11104.5148,8433.707576,10513.30041,10620.06431,-38.80867975,117.2721941,73.13928993,37.36607624,0
7/23/2019,10343.08,10343.97,9822,9864.91,47624.37071,10333.46714,11003.086,8482.596061,10351.20281,10571.34468,-98.32245318,74.15326464,54.49057842,32.56924795,0
7/24/2019,9864.78,9937,9525,9763.28,43475.38038,10347.09,10917.492,8528.955253,10204.22211,10519.21147,-151.9368061,28.93525049,17.6633527,34.04668122,0
7/25/2019,9763.4,10175,9720.03,9879.87,37873.35473,10240.33429,10878.5228,8576.198182,10123.13408,10477.96364,-182.9102529,-13.4338502,26.51638234,39.08350445,0
7/26/2019,9882.15,9889.98,9637,9824,27167.46322,10143.15,10846.4856,8622.314949,10048.35056,10435.77243,-209.5496172,-52.6570036,10.14346491,34.75979503,0
7/27/2019,9824,10188.66,9333,9476.52,43809.7783,9962.62,10791.8324,8664.919394,9905.392921,10373.88518,-255.7520865,-93.27602017,8.661253538,35.05816949,0
7/28/2019,9478.92,9594.99,9165,9541.54,29401.02294,9812.918571,10695.894,8707.846768,9814.42969,10320.18549,-283.8492679,-131.3906697,15.62922228,43.88394342,0
7/29/2019,9541.54,9729,9395,9507.64,29021.93741,9693.965714,10630.3728,8750.791212,9737.732268,10267.7632,-305.3322532,-166.1789864,25.20645672,35.34478962,0
7/30/2019,9509.07,9714.28,9402,9574.21,32536.36883,9652.437143,10574.512,8793.387879,9696.851701,10223.01783,-313.3736548,-195.6179201,36.20792787,52.09769506,0
7/31/2019,9575,10109.8,9555,10080.53,39515.35456,9697.758571,10527.4736,8839.723434,9792.771276,10213.82507,-275.712489,-211.6368339,59.33163436,55.91682799,0
8/1/2019,10080.53,10467.86,9863.46,10374.99,41727.63703,9768.49,10486.2236,8889.824343,9938.325957,10224.22281,-219.5741683,-213.2243008,70.97012369,45.53202196,0
8/2/2019,10375,10670,10281.35,10523.75,42990.44422,9868.454286,10417.6296,8943.398586,10084.68197,10243.54714,-161.2219892,-202.8238385,96.95972306,50.34166005,0
8/3/2019,10523.75,10904.77,10497.93,10816.86,33802.31882,10059.93143,10348.5676,8998.98202,10267.72648,10280.53507,-90.2851881,-180.3161084,97.47602597,51.31891925,0
8/4/2019,10816.86,11040,10552,10929.23,39924.74514,10258.17286,10301.402,9055.886465,10433.10236,10322.38635,-24.71504261,-149.1958952,100,55.92649183,0
8/5/2019,10929.99,11937.52,10927.8,11828.8,65153.67371,10589.76714,10320.8384,9121.75798,10782.02677,10419.57433,98.69980121,-99.61675594,100,71.16105827,0
8/6/2019,11830,12330.7,11226.7,11481.69,76705.38988,10862.26429,10309.8172,9184.824141,10956.94258,10488.09792,166.577872,-46.37783036,83.4345083,73.85503842,0
8/7/2019,11481.69,12141.17,11382.84,11975.03,69173.39035,11132.90714,10334.588,9252.038485,11211.46443,10584.02903,257.2151312,14.34076195,84.87050291,79.25231519,0
8/8/2019,11975.04,12060,11521,11999.77,51207.25717,11365.01857,10407.6116,9318.872525,11408.54082,10675.36715,327.2695635,76.92652227,84.0059164,78.73567893,0
8/9/2019,11994.17,12045.68,11700,11879.99,39427.15259,11558.76714,10449.2624,9383.388889,11526.40312,10753.08476,368.8708474,135.3153873,76.61937694,77.3947177,0
8/10/2019,11879.98,11985,11270,11309.31,42633.08705,11629.11714,10524.0512,9439.314343,11472.12984,10788.97026,351.736459,178.5996016,57.74024324,73.04972923,0
8/11/2019,11309.24,11600,11112.11,11549.97,26772.90691,11717.79429,10599.3332,9497.097374,11491.58988,10838.06701,353.5016367,213.5800087,42.23881179,74.1899662,0
8/12/2019,11539.08,11577.89,11235.32,11396.08,17568.22708,11655.97714,10630.09,9553.869697,11467.71241,10874.06785,338.5799766,238.5800022,47.32984424,72.10583983,0
8/13/2019,11398.35,11456.16,10788.45,10892.71,33234.72968,11571.83714,10645.6268,9605.838586,11323.96181,10875.27057,282.8758842,247.4391786,16.45258877,64.00228539,0
8/14/2019,10893.36,10897.48,9928.1,10050.37,54451.8475,11296.88571,10618.0324,9648.303535,11005.56386,10822.05118,168.8142063,231.7141842,9.900770142,49.7010416,0
8/15/2019,10055.16,10460,9911,10293.93,38174.45112,11053.19429,10606.2116,9691.804949,10827.65539,10787.97884,96.95512297,204.7623719,18.9555686,49.18830909,0
8/16/2019,10296.77,10536.03,9750,10331.54,51758.14292,10831.98714,10605.8608,9733.444949,10703.62654,10758.53118,42.55059759,172.3200171,25.81489342,48.03149445,0
8/17/2019,10331.15,10465.14,10000,10216.02,29000.5812,10675.80286,10619.9052,9772.26,10581.72491,10723.53046,-9.774208308,135.901172,14.82737345,43.61425347,0
8/18/2019,10216.05,10500,10080,10306.78,24085.39517,10498.20429,10641.6452,9804.891919,10512.98868,10696.64333,-43.41792565,100.0373525,20.28900914,43.35405398,0
8/19/2019,10306.17,10930,10258.6,10915.54,37243.31922,10429.55571,10683.072,9844.77303,10613.62651,10710.7657,-20.720121,75.88585777,50.58884218,39.60342614,0
8/20/2019,10914.73,10949.96,10560,10760.51,32298.92168,10410.67,10720.5324,9874.77101,10650.34738,10713.97501,-15.06787951,57.69511031,78.37744957,41.41460558,0
8/21/2019,10760.51,10804.13,9858,10142.57,47355.71928,10423.84143,10747.1744,9896.942828,10523.40304,10677.11017,-59.76213043,34.20366216,45.34454547,28.81372785,0
8/22/2019,10140.82,10242,9762,10099.88,34059.64274,10396.12,10769.508,9916.437879,10417.52228,10639.86951,-97.50341385,7.86224696,42.89691544,28.12492084,0
8/23/2019,10099.9,10445,10019.79,10389.55,27550.33617,10404.40714,10804.7844,9941.922323,10410.52921,10623.71986,-102.8540671,-14.28101585,54.80732471,33.48535617,0
8/24/2019,10388.16,10419.42,9890,10134.35,27692.45684,10392.74,10827.19,9969.993939,10341.48441,10592.14762,-126.231883,-36.67118927,45.62202621,36.00238265,0
8/25/2019,10134.61,10333,9906.97,10142.69,26271.6574,10369.29857,10829.6764,9999.137778,10291.7858,10563.15035,-142.4439964,-57.82575071,21.77051144,32.2522877,0
8/26/2019,10142.69,10604,10137.93,10372.25,41687.5116,10291.68571,10829.5668,10021.6001,10311.90185,10550.8342,-135.2100227,-73.30260511,36.55050575,37.32993429,0
8/27/2019,10373.6,10391.08,10051.08,10185.05,28402.77538,10209.47714,10816.0188,10044.29606,10280.18889,10527.23522,-142.9348579,-87.22905566,52.09744633,40.49911658,0
8/28/2019,10185.69,10299,9601.01,9721,42110.55538,10149.25286,10772.1844,10062.64081,10140.39167,10475.22004,-184.3764255,-106.6585296,36.78958452,45.07799121,0
8/29/2019,9721,9724,9320,9498.44,35532.69491,10063.33286,10714.9528,10081.5298,9979.903751,10412.20198,-232.4978084,-131.8263854,17.40421827,38.0373486,0
8/30/2019,9499.01,9696,9350.41,9584.54,26834.3181,9948.331429,10625.1824,10099.03515,9881.062813,10358.80443,-260.6818228,-157.5974728,27.04936509,38.92801878,0
8/31/2019,9582.76,9684.51,9420.75,9587.47,17130.29007,9870.205714,10549.4136,10115.42505,9807.66461,10309.04092,-279.5588503,-181.9897483,26.71838309,40.36199817,0
9/1/2019,9588.74,9830,9520,9724.98,19545.40484,9810.532857,10459.4116,10132.59242,9786.993457,10271.35957,-280.1932297,-201.6304446,20.58799473,41.20494386,0
9/2/2019,9723.59,10450,9712.5,10340,44740.24809,9805.925714,10393.0208,10150.02242,9925.245093,10275.78798,-228.4357409,-206.9915039,55.06978936,41.31601183,0
9/3/2019,10340,10773,10272,10615.28,47998.37678,9867.387143,10342.4324,10168.7998,10097.75382,10297.69069,-163.3220874,-198.2576206,83.3836046,47.88544139,0
9/4/2019,10611.85,10799,10369.89,10567.02,43943.88903,9988.247143,10312.7408,10187.50061,10215.07036,10315.06678,-114.2956969,-181.4652358,95.85786628,57.4091336,0
9/5/2019,10565.92,10900,10450,10564.49,33970.96064,10140.54,10273.3216,10206.88253,10302.42527,10331.1586,-74.78401545,-160.1289918,95.30387507,58.22548607,0
9/6/2019,10563.13,10905.87,10150,10298.73,58799.64096,10242.56714,10229.4276,10227.37939,10301.50146,10329.06643,-64.17555831,-140.9383051,76.45347972,48.37838803,0
9/7/2019,10298.71,10558,10288.57,10455.88,27637.87739,10366.62571,10211.9544,10246.5802,10340.09609,10337.24795,-42.59656132,-121.2699563,76.79252199,55.94930151,0
9/8/2019,10455.9,10592.5,10208,10381.18,23984.67202,10460.36857,10225.1868,10265.13687,10350.36707,10340.08228,-31.16348321,-103.2486617,52.49975719,54.30703494,0
9/9/2019,10381.24,10480,10068.5,10303.12,39835.72761,10455.1,10225.5544,10281.06758,10338.5553,10337.69761,-28.07781251,-88.21449186,25.0854005,48.67926835,0
9/10/2019,10302.58,10384.99,9953,10098.15,28915.41223,10381.22429,10216.2188,10301.09111,10278.45398,10322.24293,-41.69117236,-78.90982796,20.06588608,48.35096855,0
9/11/2019,10098.19,10293,9880,10158.33,31953.82456,10322.84,10213.9112,10326.05374,10248.42298,10311.6679,-47.0811133,-72.54408503,25.84738707,59.80116629,0
9/12/2019,10158.75,10448.81,10040,10415.01,34511.16276,10301.48571,10218.2404,10352.70535,10290.06974,10318.33513,-30.29156716,-64.09358146,56.9901652,70.2321721,0
9/13/2019,10415.01,10439,10153,10342.06,30280.33978,10307.67571,10195.3012,10378.51707,10303.0673,10319.86577,-22.61153452,-55.79717207,42.38702946,66.81897708,0
9/14/2019,10344.13,10419.99,10222.33,10335.02,23621.53352,10290.41,10178.2816,10402.2998,10311.05548,10320.84346,-16.89832907,-48.01740347,46.60528329,66.56737985,0
9/15/2019,10332.81,10360,10252.15,10302.01,18047.65401,10279.1,10184.6592,10426.62697,10308.79411,10319.6284,-14.86287375,-41.38649753,49.91257502,63.40938562,0
9/16/2019,10303.34,10355,10078,10251.31,28971.40166,10271.69857,10190.7164,10453.12374,10294.42308,10315.22076,-17.14321077,-36.53784018,65.93557516,47.2062094,0
9/17/2019,10249.68,10275,10128.01,10187.82,22914.32456,10284.50857,10182.6472,10475.39717,10267.77231,10307.00136,-23.79916472,-33.99010509,53.04730609,34.46142438,0
9/18/2019,10187.48,10258.02,10100,10156.99,24250.2493,10284.31714,10183.5528,10498.34758,10240.07673,10297.32321,-31.20210113,-33.43250429,0,34.90372225,0
9/19/2019,10156.41,10325,9653,10244.29,44826.28258,10259.92857,10187.6168,10519.72788,10241.13005,10293.90171,-29.68244046,-32.68249153,32.0519881,38.90367475,0
9/20/2019,10243.7,10281,10061.39,10168.59,25088.49107,10235.14714,10179.4704,10539.42535,10222.99504,10285.81708,-34.19230814,-32.98445485,25.59892092,44.80586864,0
9/21/2019,10167.92,10176.7,9900,9986.39,20544.1752,10185.34286,10171.524,10552.92424,10163.84378,10266.49921,-51.87049725,-36.76166333,17.80833095,31.62911544,0
9/22/2019,9985.15,10089,9853.97,10028.87,22049.27526,10146.32286,10183.8388,10565.24919,10130.10033,10251.16829,-61.74109559,-41.75754978,26.9253112,35.85770599,0
9/23/2019,10028.05,10049.99,9615.77,9702.25,31937.23236,10067.88571,10191.9912,10572.81404,10023.13775,10215.75421,-94.82602483,-52.37124479,17.417095,29.89258107,0
9/24/2019,9702.2,9794.99,7800,8493.14,94007.3452,9825.788571,10148.3352,10564.52293,9640.638313,10104.61781,-216.1198466,-85.12096515,6.747391352,17.87782843,0
9/25/2019,8497.55,8730,8215.64,8430.05,60783.89226,9579.082857,10102.0384,10557.94212,9337.991234,9996.581173,-313.7205349,-130.8408791,2.236731255,15.45098353,0
9/26/2019,8430.05,8465.99,7750,8063.73,67930.85375,9267.574286,10035.5884,10545.90414,9019.425926,9871.881097,-415.8352561,-187.8397545,1.93988547,4.970813991,0
